"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Context (5)","Context (6)","Figure Id","Pottery Form","Group","Catalogue Id","Sub-form","Has note","link","Standard","Principle Author / Analyst","Description"
"http://opencontext.org/subjects/A2FD2A05-E475-4748-3CED-53891CB40FF0","Pottery 211","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/D6170B65-6D81-4E7F-1842-923E5CB993D9","Jordan","Petra Great Temple","Upper Temenos","Trench 89","Locus none provided","","13.0","Alabrastron rim","Small forms","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Small Forms.jpg","Great Temple Pottery Report","Shari L. Saunders","13. Alabrastron rim. Diam. 2.6 cm. Thickness: 0.15 cm. Gritty light reddish brown 5YR 6/4 fabric. Red 2.5YR 5/6 slipped exterior with very dark gray 10YR 3/1 palmette wreath decoration (similar to #14). Location: UT, Residential Quarter, Trench 89. Does not join with 14."
"http://opencontext.org/subjects/E7215B3F-506A-4AE8-E998-D39B43B53297","Pottery 188","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/26E96DC9-492D-43B2-17B6-91AD9661147D","Jordan","Petra Great Temple","Upper Temenos","Trench 89","Locus 5","","2.0","Stopper","Lids","02-P-18","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Lids.jpg","Great Temple Pottery Report","Shari L. Saunders","2. Stopper. Cat. No. 02-P-18. Diam. 2.1 cm.  Light red 2.5YR 7/8 fabric. Reddish brown 2.5YR 5/3 radiating lines from top of lid to widest point in a star pattern. Rouletting on lower tier. Location: UT, Baroque Room, Trench 89, Locus 5."
"http://opencontext.org/subjects/99BF62EF-6534-47DD-DD7B-76CFD34B103E","Pottery 283","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/8F5EFB93-6D67-4D88-9AF2-5F4C60424AC8","Jordan","Petra Great Temple","Upper Temenos","Trench 89","Locus 21","Seq. 94262","65.0","Bowl","Gruppe 8","02-P-56","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 12 (57-67).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Cat. No. 02-P-56. Rim Diam. 7.2 cm. Base Diam. 4 cm. Light red 2.5YR 6/8 ware. Location: UT, Residential Quarter, Trench 94, Locus 21. Sequence No. 94262."
"http://opencontext.org/subjects/19ACADF4-C2DB-46E5-4431-F0188CBCD50A","Pottery 275","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/6A13C4D6-45A5-4AFD-38AD-48D62EFA5DD8","Jordan","Petra Great Temple","Upper Temenos","Trench 89","Locus 21","Seq. 94263","57.0","Bowl","Gruppe 8","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 12 (57-67).jpg","Great Temple Pottery Report","Shari L. Saunders",""
"http://opencontext.org/subjects/6077B5E4-FC04-497A-8422-C0C42A8765ED","Pottery 154","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/6A13C4D6-45A5-4AFD-38AD-48D62EFA5DD8","Jordan","Petra Great Temple","Upper Temenos","Trench 89","Locus 21","Seq. 94263","19.0","Small Jar Base","Small Jars","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Small Jars 3.jpg","Great Temple Pottery Report","Shari L. Saunders","19. Small Jar Base. Diam. 2.4 cm. Thickness: 3 mm. Red 2.5YR 5/8 ware with black core. Location: UT, Baroque Room, Trench 89 Locus 21. Sequence No. 94263. In pottery container 140. Cf., Mampsis (Erickson-Gini 1999, Fig. 5. 2. 16)."
"http://opencontext.org/subjects/BA1FC5D2-57B8-40F6-A27E-DEA7E46F8202","Pottery 205","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/B86AFB80-673D-4953-1C68-D0A8B0A7719A","Jordan","Petra Great Temple","Upper Temenos","Special Project 96","Locus 2","Seq. SP96040","7.0","Unguentarium","Small forms","04-P-3","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Small Forms.jpg","Great Temple Pottery Report","Shari L. Saunders","7. Unguentarium. Cat. No. 04-P-3. Diam. 1.9 cm. Exterior light red 2.5YR 7/8 ware. String-cut base. UT, West Ramp, Special Project 96, Locus 2. Sequence No. SP96040. Cf., North Ridge Tomb 2 (Bikai 2001, Fig. 9, 11)."
"http://opencontext.org/subjects/4F457E14-1FEB-4314-91C2-F57B021F7E31","Pottery 152","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/CA10FFFB-D4A1-4A2E-5B99-181CD55D200E","Jordan","Petra Great Temple","Upper Temenos","Special Project 96","Locus 2","","17.0","Small Jar","Small Jars","04-P-4","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Small Jars 3.jpg","Great Temple Pottery Report","Shari L. Saunders","17. Small Jar. Cat. No. 04-P-4. Rim Diam. 5.6 cm. Base Diam. 3 cm. Red 2.5YR 5/8 ware. String cut base. Location: UT, West Ramp, Special Project 96, Locus 2. Cf., North Ridge Tomb 2 (Bikai 2001, Figs. 9, 9-10), dated to the CE second half of the first century."
"http://opencontext.org/subjects/33EA76B9-1C46-4577-81FA-9D5809B84DF2","Pottery 174","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/9C630C8B-7FB4-4A8D-D815-11DBF4CF8C15","Jordan","Petra Great Temple","Upper Temenos","Special Project 94","Locus 8","","9.0","Small Cooking Pot","Cooking Pots","04-P-06","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Cooking Pots 2.jpg","Great Temple Pottery Report","Shari L. Saunders","9. Small Cooking Pot. Cat. No. 04-P-06. Diam. 10.97 cm. Coarse light red 10R6/8 ware, out-turned rim, high collar, sloping shoulder, and rounded base. Ribbed body. Evidence for two rim-to-shoulder handles, now missing. Base deformed before firing. Pot has been repaired. Location: UT, Residential Quarter Steps, Special Project 94, Locus 8. Cf., Hammond 1973, 39, 2; Hendrix 1996, 210-11, 292."
"http://opencontext.org/subjects/3CBFB2E9-5FBE-4E28-4E02-4393A751CA23","Pottery 61","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/459291C0-EB7D-4581-96DE-C50EABD8F9E7","Jordan","Petra Great Temple","Upper Temenos","Special Project 94","Locus 7","Seq. SP94019","10.0","Dipper Jug","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 2.jpg","Great Temple Pottery Report","Shari L. Saunders","10. Dipper Jug. Diam. 9 cm. Thickness: 3 mm. Light red 2.5YR 6/8 ware. Very pale brown 10YR 8/2 slip on exterior. Location: UT, Residential Quarter Steps, Special Project 94, Locus 7. Sequence No. SP94019."
"http://opencontext.org/subjects/452A00EE-017B-4198-E38E-F2CDFE90102E","Pottery 286","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/6DAD7FEC-2D88-4DFC-BDD7-394134CAAD50","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 20","Seq. SP85133","68.0","Bowl","Gruppe 8","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 13 (68-77).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. In P. 20 pottery container, no dimensions. Light red 2.5YR 5/6 ware with dark reddish gray 10R 3/1 core. Location: UT, Great Cistern, Special Project 85, Locus 20. Sequence No. SP85133."
"http://opencontext.org/subjects/72DE4738-12FE-4988-9FC2-D4906FDDF013","Pottery 285","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/6DAD7FEC-2D88-4DFC-BDD7-394134CAAD50","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 20","Seq. SP85133","67.0","Bowl","Gruppe 8","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 12 (57-67).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. In P. 20 pottery container, no dimensions, Light red 10R 6/8 ware with dark reddish gray 10R 3/1 core. Location: UT, Great Cistern, Special Project 85, Locus 20. Sequence No. SP85133."
"http://opencontext.org/subjects/4721E3D0-3881-463C-69C9-4F016E60B5CF","Pottery 287","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/49527A7B-99C1-4251-FFBE-F4BDB87822FE","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 19","Seq. SP85133","69.0","Bowl","Gruppe 8","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 13 (68-77).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. In P. 17 pottery container, no dimensions. Red 10R 5/6 ware. Very pale brown 10YR 7/4 slip.  Location: UT, Great Cistern, Special Project 85, Locus 19. Sequence No. SP85113."
"http://opencontext.org/subjects/DDE6EC5F-C78F-4C17-EB68-1AEDC803E8A9","Pottery 203","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/A10612CA-4F08-46F9-AB95-F75EE6EEEF80","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 19","Seq. SP85125","5.0","Unguentarium","Small forms","01-P-65","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Small Forms.jpg","Great Temple Pottery Report","Shari L. Saunders","5. Unguentarium. Cat. No. 01-P-65. Dark gray 10YR4/1 ware with red 10R4/8 core. Diam. 2.0 cm. Thickness: 3 mm. Height: 8.7 cm. Location: UT, Great Cistern, Special Project 85, Locus 19. Sequence No. SP85125. Cf., North Ridge Tomb 2 (Bikai 2001, Fig. 9, 7), dated to the second half of the CE first century."
"http://opencontext.org/subjects/A4CACE86-02D2-4242-E05E-884ABA48E29A","Pottery 201","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/D1B1A020-9309-4877-0424-AA93C32B18BB","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 1","Seq. SP84036","3.0","Unguentarium","Small forms","01-P-68","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Small Forms.jpg","Great Temple Pottery Report","Shari L. Saunders","3. Unguentarium. Cat. No. 01-P-68. Neck Diam. 2 cm. Thickness: 3 mm. Height: 4.6 cm. Yellowish red 5YR5/8 ware with pale yellow 2.5Y8/3 slip. String-cut base. Location: UT, Great Cistern, Special Project 85, Locus 1. Sequence No. SP84036. Cf., North Ridge Tomb 1 (Bikai 2001, Fig. 6, 7), dated to the first half of the CE first century."
"http://opencontext.org/subjects/BDFD0DDF-21E6-4099-8B88-A94F5DB82785","Pottery 200","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/C3F19191-F7D3-4BC5-8070-A07802CB61ED","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 18","Seq. SP85161","2.0","Unguentarium","Small forms","01-P-64","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Small Forms.jpg","Great Temple Pottery Report","Shari L. Saunders","2. Unguentarium. Cat. No. 01-P-64.  Rim Diam. 2.4 cm. Thickness: 3 mm. Height: 8 cm. Red 2.5YR5/8 ware. String-cut, pointed base. Location: UT, Great Cistern, Special Project 85, Locus 18. Sequence No. SP85161."
"http://opencontext.org/subjects/441BE73E-4DA4-404C-BAF7-CCDED214C104","Pottery 332","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","14.0","Storage Jar","","","Large Storage Jar","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Storage Jars 3.jpg","Great Temple Pottery Report","Shari L. Saunders",""
"http://opencontext.org/subjects/1C7C0F6A-B887-473F-25C1-F40FCF5BB3AE","Pottery 327","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","9.0","Storage Jar","","","Large Storage Jar","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Storage Jars 2.jpg","Great Temple Pottery Report","Shari L. Saunders",""
"http://opencontext.org/subjects/1EC68A22-C751-4A72-2FFE-33AE3514B39B","Pottery 328","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","10.0","Storage Jar","","","Large Storage Jar","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Storage Jars 2.jpg","Great Temple Pottery Report","Shari L. Saunders","Storage Jar. Diam. 12 cm. Thickness: 3 mm. Red 2.5YR 6/8 ware with dark gray core. Pinkish white 5YR 8/2 slip on exterior. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
"http://opencontext.org/subjects/C97B1FE9-D9AB-4CE2-7942-447614687426","Pottery 325","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","7.0","Storage Jar","","","Large Storage Jar","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Storage Jars 1.jpg","Great Temple Pottery Report","Shari L. Saunders",""
"http://opencontext.org/subjects/9089F38F-38C4-438E-CEE1-503CFF52AEB3","Pottery 320","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","2.0","Storage Jar","","","Large Storage Jar","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Storage Jars 1.jpg","Great Temple Pottery Report","Shari L. Saunders",""
"http://opencontext.org/subjects/06CC5F1A-EB29-4AEB-13E7-74FA59F4FF72","Pottery 293","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","75.0","Bowl","Gruppe 8","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 13 (68-77).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 8 cm. Thickness: 2 mm. Light red 2.5YR 6/8 ware. Location: UT, ""Great Cistern,"" Special Project 85, Locus 23. Sequence No. SP85172. Cf., North Ridge Tomb 1 (Bikai 2001, Fig. 5, 13), first half of CE first century."
"http://opencontext.org/subjects/421C7F36-8A4D-4166-186A-949003757EE4","Pottery 313","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","95.0","Bowl","Gruppe 10","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 17 (94-99).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 19 cm. Thickness: 3 mm. Light red 2.5YR 7/8 ware. Self-same slip on exterior with pinkish white 5YR 8/2 slip above carination. Location: UT, Great Cistern, SP85, Locus 23. Sequence No. SP85172. Cf., Schmid, 669."
"http://opencontext.org/subjects/D69229DB-33AA-481F-D9CF-BE48BF679A9E","Pottery 274","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","56.0","Bowl","Gruppe 7","","With molded inverted rim","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 11 (53-56).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 22 cm. Thickness: 2 mm. Light red 2.5YR 6/8 ware. Self-same light red 2.5YR 7/8 exterior with pinkish white 2.5YR 8/2 band on rim. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. 85172. Cf., Schmid 657, Phase 3; North Ridge Tomb 2 (Bikai 2001, Fig. 9, 4-6), second half of CE first century."
"http://opencontext.org/subjects/B8B8C736-F053-445D-EB0A-7BB77B5212FE","Pottery 273","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","55.0","Bowl","Gruppe 7","","With molded inverted rim","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 11 (53-56).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 20 cm. Thickness: 2 mm. Fine light red 2.5YR 7/8 ware. Pink 5YR 8/3 band on rim. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
"http://opencontext.org/subjects/D7287429-2CEB-4F6A-7145-041AF158E7C7","Pottery 263","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","45.0","Bowl","Gruppe 7","","With inward sloping rim and strong carination","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 9 (45-48).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 20 cm. Thickness: 2 mm. Fine orange ware. White slip on rim exterior. Phase 3b Nabataean decoration. Burnished line on exterior. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
"http://opencontext.org/subjects/D264BF47-1E65-43AC-C219-C03B06625B22","Pottery 235","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","17.0","Bowl","Gruppe 7","","With incurving rim and thin walls","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 3 (14-19).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 18 cm. Thickness: 1 mm. Orange fabric. White slip on rim exterior and Phase 3a Nabataean decoration on interior. Location: UT, Great Cistern, Special Project 85, Locus 24. Sequence No. SP85172. Bottom of Great Cistern."
"http://opencontext.org/subjects/057D2F8E-4C59-43AA-F2F6-B59717826C4C","Pottery 262","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","44.0","Bowl","Gruppe 7","","With inward sloping rim and strong carination","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 8 (39-44).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 24 cm. Thickness: 2 mm. White slip on rim exterior. Phase 3b Nabataean decoration. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
"http://opencontext.org/subjects/76A40046-F351-4DD2-F292-BF9CCD7698C5","Pottery 234","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","16.0","Bowl","Gruppe 7","","With incurving rim and thin walls","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 3 (14-19).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 22 cm. Thickness: 2 mm. Orange fabric. White slip on rim exterior and Phase 3a Nabataean decoration on interior. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172. Bottom of Great Cistern."
"http://opencontext.org/subjects/CF71FD72-818D-4CD9-AE69-417D482282CD","Pottery 221","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","3.0","Bowl","Gruppe 5","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 1 (1-7).jpg","Great Temple Pottery Report","Shari L. Saunders",""
"http://opencontext.org/subjects/19CD6300-03AB-49A5-F008-D9B5221F0208","Pottery 185","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","20.0","Cooking Pot","Cooking Pots","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Cooking Pots 4.jpg","Great Temple Pottery Report","Shari L. Saunders","20. Cooking Pot. Diam. 17 cm. Thickness: 5 mm. Coarse light red 2.5YR 6/8 ware with a pale brown core. Very pale brown 10YR 8/2 slip on exterior. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
"http://opencontext.org/subjects/07377054-D812-4529-7592-D75E604F1899","Pottery 195","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","9.0","Lid","Lids","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Lids.jpg","Great Temple Pottery Report","Shari L. Saunders","9. Lid. Diam. 22 cm. Thickness: 3 mm. Coarse pale orange 5YR 7/6 ware. Band of very pale brown 10YR 8/2 slip on rim. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
"http://opencontext.org/subjects/972BF29B-83A8-4177-3965-DD31239F7FA4","Pottery 180","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/77104633-911F-4946-D894-53A7C8928A7B","Jordan","Petra Great Temple","Upper Temenos","Special Project 85","Locus 23","Seq. SP85172","15.0","Cooking Pot","Cooking Pots","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Cooking Pots 3.jpg","Great Temple Pottery Report","Shari L. Saunders","15. Cooking Pot. Diam. 16 cm. Thickness: 3-5 mm. Light orange 2.5YR 6/8 ware with shell, quartz, sand and straw inclusions. Pink 7.5YR 8/3 slip on exterior. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
